time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-01-03T14:53:33.655Z,-65.4071,178.8954,10,5.6,mww,53,42,13.023,0.67,us,us7000j1u9,2023-03-11T22:51:35.040Z,Balleny Islands region,earthquake,13.36,1.826,0.083,14,reviewed,us,us
2023-01-03T13:31:20.660Z,19.4895,-155.2671667,18.8,4,ml,48,70,,0.12,hv,hv73293392,2023-03-11T22:51:35.040Z,"6 km NW of Volcano, Hawaii",earthquake,0.26,0.54,0.198371753,40,reviewed,hv,hv
2023-01-03T13:09:08.163Z,-65.1631,179.2943,10,5.5,mww,44,41,13.499,0.47,us,us7000j1tt,2023-03-11T22:51:35.040Z,Balleny Islands region,earthquake,12.01,1.778,0.073,18,reviewed,us,us
2023-01-02T20:45:43.720Z,19.24449921,-155.4095001,33.83000183,2.92,ml,42,129,,0.159999996,hv,hv73292287,2023-03-11T22:51:33.040Z,"8 km ENE of P?hala, Hawaii",earthquake,0.54,0.699999988,3.77,30,automatic,hv,hv
2023-01-02T18:22:47.283Z,45.9418,150.8008,109.233,5.3,mww,138,46,5.649,0.72,us,us7000j1n1,2023-03-11T22:51:33.040Z,"241 km ENE of Kuril’sk, Russia",earthquake,9.67,4.114,0.071,19,reviewed,us,us
2023-01-02T17:58:13.223Z,52.3579,-168.4712,38.379,4.3,mb,71,139,0.658,0.65,us,us7000j1mp,2023-03-11T22:51:33.040Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,4.01,6.991,0.083,41,reviewed,us,us
2023-01-02T13:07:45.515Z,51.3249,-179.536,32.116,4.2,mb,82,192,0.507,0.58,us,us7000j1m1,2023-03-11T22:51:32.040Z,"210 km WSW of Adak, Alaska",earthquake,2.45,7.91,0.066,64,reviewed,us,us
2023-01-02T06:55:06.060Z,17.9633,-67.0076,9,4.1,ml,31,196,0.0371,0.1,pr,pr2023002000,2023-03-11T22:51:31.040Z,"4 km ESE of La Parguera, Puerto Rico",earthquake,0.37,0.52,0.08,20,reviewed,pr,pr
2023-01-02T00:50:12.276Z,52.356,-168.3292,37.037,4.3,mb,138,139,0.695,0.67,us,us7000j1hy,2023-03-11T22:51:31.040Z,"74 km SSE of Nikolski, Alaska",earthquake,6.16,6.712,0.075,51,reviewed,us,us
2023-01-01T18:35:04.510Z,40.409,-123.971,30.63,5.35,mw,37,44,0.1146,0.13,nc,nc73827571,2023-03-11T22:51:30.040Z,"15km SE of Rio Dell, CA",earthquake,0.25,0.62,,5,reviewed,nc,nc
2023-01-01T18:34:14.740Z,19.14016667,-156.197,38.49,3.77,ml,52,252,,0.11,hv,hv73290972,2023-03-11T22:51:30.040Z,"46 km W of Hawaiian Ocean View, Hawaii",earthquake,0.64,1.12,0.17996954,40,reviewed,hv,hv
2023-01-01T18:26:42.628Z,-56.2415,-123.5343,10,5.8,mww,22,100,29.414,0.82,us,us7000j1u6,2023-03-11T22:51:35.040Z,southern East Pacific Rise,earthquake,15.33,1.725,0.083,14,reviewed,us,us
2023-01-01T18:24:32.306Z,-2.5533,140.8007,30.83,5.5,mww,116,33,0.104,0.59,us,us7000j1g5,2023-03-11T22:51:30.040Z,"9 km ESE of Jayapura, Indonesia",earthquake,7.38,4.07,0.068,21,reviewed,us,us
2023-01-01T09:06:48.150Z,17.9266,-66.9146,14,3.81,md,27,225,0.06,0.12,pr,pr2023001001,2023-03-11T22:51:29.040Z,"5 km S of Guánica, Puerto Rico",earthquake,0.65,0.52,0.13,22,reviewed,pr,pr
2023-01-01T06:49:10.190Z,36.595,-121.2063333,7.74,3.9,mw,70,72,0.02872,0.13,nc,nc73827436,2023-03-11T22:51:29.040Z,"9km NW of Pinnacles, CA",earthquake,0.16,0.33,,5,reviewed,nc,nc
2023-01-01T03:16:14.442Z,-6.7065,155.232,35,5.4,mww,130,36,3.946,0.68,us,us7000j1bs,2023-03-11T22:51:29.040Z,"51 km SSW of Panguna, Papua New Guinea",earthquake,8.95,1.77,0.098,10,reviewed,us,us
